FSA,HR_UID,Prov,ENGNAME,FRENAME,EstimatedPop,fk_healthregion_id,fk_province_id
S4A,476,47,South,South,11422,93,47
S4H,476,47,South,South,10860,93,47
S4L,475,47,Regina,Regina,4004,91,47
S4N,475,47,Regina,Regina,30108,91,47
S4P,475,47,Regina,Regina,11247,91,47
S4R,475,47,Regina,Regina,34972,91,47
S4S,475,47,Regina,Regina,34798,91,47
S4T,475,47,Regina,Regina,31821,91,47
S4V,475,47,Regina,Regina,26471,91,47
S4W,475,47,Regina,Regina,8279,91,47
S4X,475,47,Regina,Regina,26564,91,47
S4Y,475,47,Regina,Regina,4538,91,47
S4Z,475,47,Regina,Regina,1272,91,47
S6H,476,47,South,South,27301,93,47
S6J,476,47,South,South,4963,93,47
S6K,476,47,South,South,1051,93,47
S6V,472,47,North,North,31513,90,47
S6W,472,47,North,North,840,90,47
S6X,472,47,North,North,3072,90,47
S7H,474,47,Saskatoon,Saskatoon,35241,92,47
S7J,474,47,Saskatoon,Saskatoon,30201,92,47
S7K,474,47,Saskatoon,Saskatoon,31919,92,47
S7L,474,47,Saskatoon,Saskatoon,38927,92,47
S7M,474,47,Saskatoon,Saskatoon,30969,92,47
S7N,474,47,Saskatoon,Saskatoon,27003,92,47
S7P,474,47,Saskatoon,Saskatoon,523,92,47
S7R,474,47,Saskatoon,Saskatoon,7923,92,47
S7S,474,47,Saskatoon,Saskatoon,6178,92,47
S7T,474,47,Saskatoon,Saskatoon,13537,92,47
S7V,474,47,Saskatoon,Saskatoon,10802,92,47
S7W,474,47,Saskatoon,Saskatoon,13299,92,47
S9A,472,47,North,North,14260,90,47
S9H,476,47,South,South,16456,93,47
S9V,472,47,North,North,11750,90,47
S9X,472,47,North,North,5324,90,47
T0A,4834,48,Edmonton Zone,Edmonton Zone,495,5,48
T0A,4835,48,North Zone,North Zone,5451,6,48
T0B,4833,48,Central Zone,Central Zone,2923,4,48
T0B,4834,48,Edmonton Zone,Edmonton Zone,1962,5,48
T0C,4833,48,Central Zone,Central Zone,5187,4,48
T0C,4834,48,Edmonton Zone,Edmonton Zone,15,5,48
T0E,4834,48,Edmonton Zone,Edmonton Zone,101,5,48
T0E,4835,48,North Zone,North Zone,1318,6,48
T0G,4834,48,Edmonton Zone,Edmonton Zone,121,5,48
T0G,4835,48,North Zone,North Zone,6587,6,48
T0H,4835,48,North Zone,North Zone,5276,6,48
T0J,4831,48,South Zone,South Zone,3986,7,48
T0J,4832,48,Calgary Zone,Calgary Zone,5702,3,48
T0J,4833,48,Central Zone,Central Zone,6126,4,48
T0K,4831,48,South Zone,South Zone,184,7,48
T0L,4831,48,South Zone,South Zone,684,7,48
T0L,4832,48,Calgary Zone,Calgary Zone,6084,3,48
T0M,4832,48,Calgary Zone,Calgary Zone,20,3,48
T0M,4833,48,Central Zone,Central Zone,6807,4,48
T0P,4835,48,North Zone,North Zone,568,6,48
T1A,4831,48,South Zone,South Zone,24497,7,48
T1B,4831,48,South Zone,South Zone,32329,7,48
T1C,4831,48,South Zone,South Zone,9243,7,48
T1G,4831,48,South Zone,South Zone,8799,7,48
T1H,4831,48,South Zone,South Zone,26513,7,48
T1J,4831,48,South Zone,South Zone,20218,7,48
T1K,4831,48,South Zone,South Zone,46815,7,48
T1L,4832,48,Calgary Zone,Calgary Zone,285,3,48
T1M,4831,48,South Zone,South Zone,8031,7,48
T1P,4832,48,Calgary Zone,Calgary Zone,13723,3,48
T1R,4831,48,South Zone,South Zone,14861,7,48
T1S,4832,48,Calgary Zone,Calgary Zone,34649,3,48
T1V,4832,48,Calgary Zone,Calgary Zone,13771,3,48
T1W,4832,48,Calgary Zone,Calgary Zone,14272,3,48
T1X,4832,48,Calgary Zone,Calgary Zone,22412,3,48
T1Y,4832,48,Calgary Zone,Calgary Zone,55460,3,48
T1Z,4832,48,Calgary Zone,Calgary Zone,1076,3,48
T2A,4832,48,Calgary Zone,Calgary Zone,59785,3,48
T2B,4832,48,Calgary Zone,Calgary Zone,22546,3,48
T2C,4832,48,Calgary Zone,Calgary Zone,20235,3,48
T2E,4832,48,Calgary Zone,Calgary Zone,34605,3,48
T2G,4832,48,Calgary Zone,Calgary Zone,14061,3,48
T2H,4832,48,Calgary Zone,Calgary Zone,9353,3,48
T2J,4832,48,Calgary Zone,Calgary Zone,43668,3,48
T2K,4832,48,Calgary Zone,Calgary Zone,34514,3,48
T2L,4832,48,Calgary Zone,Calgary Zone,14500,3,48
T2M,4832,48,Calgary Zone,Calgary Zone,18638,3,48
T2N,4832,48,Calgary Zone,Calgary Zone,26394,3,48
T2P,4832,48,Calgary Zone,Calgary Zone,12470,3,48
T2R,4832,48,Calgary Zone,Calgary Zone,13528,3,48
T2S,4832,48,Calgary Zone,Calgary Zone,14496,3,48
T2T,4832,48,Calgary Zone,Calgary Zone,29219,3,48
T2V,4832,48,Calgary Zone,Calgary Zone,33150,3,48
T2W,4832,48,Calgary Zone,Calgary Zone,42299,3,48
T2X,4832,48,Calgary Zone,Calgary Zone,43612,3,48
T2Y,4832,48,Calgary Zone,Calgary Zone,61066,3,48
T2Z,4832,48,Calgary Zone,Calgary Zone,61491,3,48
T3A,4832,48,Calgary Zone,Calgary Zone,52340,3,48
T3B,4832,48,Calgary Zone,Calgary Zone,37249,3,48
T3C,4832,48,Calgary Zone,Calgary Zone,23222,3,48
T3E,4832,48,Calgary Zone,Calgary Zone,41336,3,48
T3G,4832,48,Calgary Zone,Calgary Zone,58925,3,48
T3H,4832,48,Calgary Zone,Calgary Zone,69941,3,48
T3J,4832,48,Calgary Zone,Calgary Zone,77447,3,48
T3K,4832,48,Calgary Zone,Calgary Zone,83134,3,48
T3L,4832,48,Calgary Zone,Calgary Zone,29562,3,48
T3M,4832,48,Calgary Zone,Calgary Zone,40162,3,48
T3N,4832,48,Calgary Zone,Calgary Zone,10893,3,48
T3P,4832,48,Calgary Zone,Calgary Zone,10171,3,48
T3R,4832,48,Calgary Zone,Calgary Zone,23849,3,48
T3S,4832,48,Calgary Zone,Calgary Zone,292,3,48
T3Z,4832,48,Calgary Zone,Calgary Zone,11585,3,48
T4A,4832,48,Calgary Zone,Calgary Zone,16302,3,48
T4B,4832,48,Calgary Zone,Calgary Zone,52111,3,48
T4C,4832,48,Calgary Zone,Calgary Zone,28892,3,48
T4E,4833,48,Central Zone,Central Zone,4472,4,48
T4G,4833,48,Central Zone,Central Zone,11663,4,48
T4H,4833,48,Central Zone,Central Zone,9125,4,48
T4J,4833,48,Central Zone,Central Zone,7169,4,48
T4L,4833,48,Central Zone,Central Zone,13138,4,48
T4M,4833,48,Central Zone,Central Zone,4650,4,48
T4N,4833,48,Central Zone,Central Zone,30836,4,48
T4P,4833,48,Central Zone,Central Zone,32408,4,48
T4R,4833,48,Central Zone,Central Zone,35940,4,48
T4S,4833,48,Central Zone,Central Zone,17459,4,48
T4T,4833,48,Central Zone,Central Zone,6485,4,48
T4V,4833,48,Central Zone,Central Zone,18720,4,48
T4X,4834,48,Edmonton Zone,Edmonton Zone,19026,5,48
T5A,4834,48,Edmonton Zone,Edmonton Zone,34498,5,48
T5B,4834,48,Edmonton Zone,Edmonton Zone,14318,5,48
T5C,4834,48,Edmonton Zone,Edmonton Zone,16193,5,48
T5E,4834,48,Edmonton Zone,Edmonton Zone,32394,5,48
T5G,4834,48,Edmonton Zone,Edmonton Zone,12719,5,48
T5H,4834,48,Edmonton Zone,Edmonton Zone,26234,5,48
T5J,4834,48,Edmonton Zone,Edmonton Zone,4871,5,48
T5K,4834,48,Edmonton Zone,Edmonton Zone,23370,5,48
T5L,4834,48,Edmonton Zone,Edmonton Zone,16941,5,48
T5M,4834,48,Edmonton Zone,Edmonton Zone,15208,5,48
T5N,4834,48,Edmonton Zone,Edmonton Zone,14755,5,48
T5P,4834,48,Edmonton Zone,Edmonton Zone,20875,5,48
T5R,4834,48,Edmonton Zone,Edmonton Zone,25969,5,48
T5S,4834,48,Edmonton Zone,Edmonton Zone,3077,5,48
T5T,4834,48,Edmonton Zone,Edmonton Zone,69015,5,48
T5V,4834,48,Edmonton Zone,Edmonton Zone,1073,5,48
T5W,4834,48,Edmonton Zone,Edmonton Zone,20849,5,48
T5X,4834,48,Edmonton Zone,Edmonton Zone,42322,5,48
T5Y,4834,48,Edmonton Zone,Edmonton Zone,46458,5,48
T5Z,4834,48,Edmonton Zone,Edmonton Zone,28327,5,48
T6A,4834,48,Edmonton Zone,Edmonton Zone,14633,5,48
T6B,4834,48,Edmonton Zone,Edmonton Zone,9475,5,48
T6C,4834,48,Edmonton Zone,Edmonton Zone,20109,5,48
T6E,4834,48,Edmonton Zone,Edmonton Zone,22590,5,48
T6G,4834,48,Edmonton Zone,Edmonton Zone,12718,5,48
T6H,4834,48,Edmonton Zone,Edmonton Zone,29646,5,48
T6J,4834,48,Edmonton Zone,Edmonton Zone,46814,5,48
T6K,4834,48,Edmonton Zone,Edmonton Zone,29825,5,48
T6L,4834,48,Edmonton Zone,Edmonton Zone,51502,5,48
T6M,4834,48,Edmonton Zone,Edmonton Zone,28491,5,48
T6N,4834,48,Edmonton Zone,Edmonton Zone,5,5,48
T6P,4834,48,Edmonton Zone,Edmonton Zone,3028,5,48
T6R,4834,48,Edmonton Zone,Edmonton Zone,45207,5,48
T6S,4834,48,Edmonton Zone,Edmonton Zone,239,5,48
T6T,4834,48,Edmonton Zone,Edmonton Zone,32336,5,48
T6V,4834,48,Edmonton Zone,Edmonton Zone,19973,5,48
T6W,4834,48,Edmonton Zone,Edmonton Zone,50722,5,48
T6X,4834,48,Edmonton Zone,Edmonton Zone,38988,5,48
T7A,4833,48,Central Zone,Central Zone,7450,4,48
T7E,4835,48,North Zone,North Zone,13195,6,48
T7N,4835,48,North Zone,North Zone,4642,6,48
T7P,4835,48,North Zone,North Zone,5233,6,48
T7S,4835,48,North Zone,North Zone,10013,6,48
T7V,4835,48,North Zone,North Zone,9886,6,48
T7X,4834,48,Edmonton Zone,Edmonton Zone,35822,5,48
T7Y,4834,48,Edmonton Zone,Edmonton Zone,3127,5,48
T7Z,4834,48,Edmonton Zone,Edmonton Zone,18817,5,48
T8A,4834,48,Edmonton Zone,Edmonton Zone,42741,5,48
T8B,4834,48,Edmonton Zone,Edmonton Zone,4364,5,48
T8C,4834,48,Edmonton Zone,Edmonton Zone,2521,5,48
T8E,4834,48,Edmonton Zone,Edmonton Zone,4369,5,48
T8G,4833,48,Central Zone,Central Zone,,4,48
T8G,4834,48,Edmonton Zone,Edmonton Zone,2709,5,48
T8H,4834,48,Edmonton Zone,Edmonton Zone,28629,5,48
T8L,4833,48,Central Zone,Central Zone,25,4,48
T8L,4834,48,Edmonton Zone,Edmonton Zone,24821,5,48
T8N,4834,48,Edmonton Zone,Edmonton Zone,64615,5,48
T8R,4834,48,Edmonton Zone,Edmonton Zone,10577,5,48
T8S,4835,48,North Zone,North Zone,6596,6,48
T8T,4834,48,Edmonton Zone,Edmonton Zone,1987,5,48
T8V,4835,48,North Zone,North Zone,33164,6,48
T8W,4835,48,North Zone,North Zone,20461,6,48
T8X,4835,48,North Zone,North Zone,16728,6,48
T9A,4833,48,Central Zone,Central Zone,12365,4,48
T9C,4833,48,Central Zone,Central Zone,5540,4,48
T9E,4834,48,Edmonton Zone,Edmonton Zone,30045,5,48
T9G,4834,48,Edmonton Zone,Edmonton Zone,7307,5,48
T9H,4835,48,North Zone,North Zone,25891,6,48
T9J,4835,48,North Zone,North Zone,3630,6,48
T9K,4835,48,North Zone,North Zone,39704,6,48
T9M,4835,48,North Zone,North Zone,13131,6,48
T9N,4835,48,North Zone,North Zone,5120,6,48
T9S,4835,48,North Zone,North Zone,3612,6,48
T9V,4833,48,Central Zone,Central Zone,19625,4,48
T9W,4833,48,Central Zone,Central Zone,6265,4,48
T9X,4833,48,Central Zone,Central Zone,4079,4,48
V0A,592,59,Interior Health,Interior Health,7350,9,59
V0B,592,59,Interior Health,Interior Health,21870,9,59
V0C,594,59,Northern Health,Northern Health,1798,11,59
V0E,592,59,Interior Health,Interior Health,43742,9,59
V0E,594,59,Northern Health,Northern Health,43,11,59
V0G,592,59,Interior Health,Interior Health,9053,9,59
V0H,592,59,Interior Health,Interior Health,42868,9,59
V0J,594,59,Northern Health,Northern Health,21989,11,59
V0K,591,59,Fraser Health,Fraser Health,161,8,59
V0K,592,59,Interior Health,Interior Health,8504,9,59
V0K,594,59,Northern Health,Northern Health,280,11,59
V0M,591,59,Fraser Health,Fraser Health,8030,8,59
V0N,593,59,Vancouver Island Health,Vancouver Island Health,5035,10,59
V0N,595,59,Vancouver Coastal Health,Vancouver Coastal Health,46875,12,59
V0P,593,59,Vancouver Island Health,Vancouver Island Health,663,10,59
V0R,593,59,Vancouver Island Health,Vancouver Island Health,41775,10,59
V0T,594,59,Northern Health,Northern Health,51,11,59
V0V,594,59,Northern Health,Northern Health,33,11,59
V0X,591,59,Fraser Health,Fraser Health,7513,8,59
V0X,592,59,Interior Health,Interior Health,4080,9,59
V1A,592,59,Interior Health,Interior Health,8545,9,59
V1B,592,59,Interior Health,Interior Health,19635,9,59
V1C,592,59,Interior Health,Interior Health,24635,9,59
V1E,592,59,Interior Health,Interior Health,19486,9,59
V1G,594,59,Northern Health,Northern Health,14306,11,59
V1H,592,59,Interior Health,Interior Health,12523,9,59
V1J,594,59,Northern Health,Northern Health,20175,11,59
V1K,592,59,Interior Health,Interior Health,6540,9,59
V1L,592,59,Interior Health,Interior Health,17614,9,59
V1M,591,59,Fraser Health,Fraser Health,29319,8,59
V1N,592,59,Interior Health,Interior Health,12853,9,59
V1P,592,59,Interior Health,Interior Health,8262,9,59
V1R,592,59,Interior Health,Interior Health,9879,9,59
V1S,592,59,Interior Health,Interior Health,11380,9,59
V1T,592,59,Interior Health,Interior Health,27833,9,59
V1V,592,59,Interior Health,Interior Health,20056,9,59
V1W,592,59,Interior Health,Interior Health,35671,9,59
V1X,592,59,Interior Health,Interior Health,34138,9,59
V1Y,592,59,Interior Health,Interior Health,32746,9,59
V1Z,592,59,Interior Health,Interior Health,13880,9,59
V2A,592,59,Interior Health,Interior Health,36568,9,59
V2B,592,59,Interior Health,Interior Health,39266,9,59
V2C,592,59,Interior Health,Interior Health,23861,9,59
V2E,592,59,Interior Health,Interior Health,13511,9,59
V2G,592,59,Interior Health,Interior Health,18134,9,59
V2G,594,59,Northern Health,Northern Health,0,11,59
V2H,592,59,Interior Health,Interior Health,6583,9,59
V2J,594,59,Northern Health,Northern Health,22214,11,59
V2K,594,59,Northern Health,Northern Health,21017,11,59
V2L,594,59,Northern Health,Northern Health,9654,11,59
V2M,594,59,Northern Health,Northern Health,23307,11,59
V2N,594,59,Northern Health,Northern Health,32257,11,59
V2P,591,59,Fraser Health,Fraser Health,36137,8,59
V2R,591,59,Fraser Health,Fraser Health,47304,8,59
V2S,591,59,Fraser Health,Fraser Health,49354,8,59
V2T,591,59,Fraser Health,Fraser Health,55567,8,59
V2V,591,59,Fraser Health,Fraser Health,34455,8,59
V2W,591,59,Fraser Health,Fraser Health,17534,8,59
V2X,591,59,Fraser Health,Fraser Health,49359,8,59
V2Y,591,59,Fraser Health,Fraser Health,35435,8,59
V2Z,591,59,Fraser Health,Fraser Health,15286,8,59
V3A,591,59,Fraser Health,Fraser Health,42327,8,59
V3B,591,59,Fraser Health,Fraser Health,57757,8,59
V3C,591,59,Fraser Health,Fraser Health,38536,8,59
V3E,591,59,Fraser Health,Fraser Health,37402,8,59
V3G,591,59,Fraser Health,Fraser Health,23515,8,59
V3H,591,59,Fraser Health,Fraser Health,37618,8,59
V3J,591,59,Fraser Health,Fraser Health,41737,8,59
V3K,591,59,Fraser Health,Fraser Health,29697,8,59
V3L,591,59,Fraser Health,Fraser Health,26174,8,59
V3M,591,59,Fraser Health,Fraser Health,43779,8,59
V3N,591,59,Fraser Health,Fraser Health,40893,8,59
V3N,595,59,Vancouver Coastal Health,Vancouver Coastal Health,,12,59
V3R,591,59,Fraser Health,Fraser Health,56386,8,59
V3S,591,59,Fraser Health,Fraser Health,93475,8,59
V3T,591,59,Fraser Health,Fraser Health,37573,8,59
V3V,591,59,Fraser Health,Fraser Health,47172,8,59
V3W,591,59,Fraser Health,Fraser Health,97099,8,59
V3X,591,59,Fraser Health,Fraser Health,29052,8,59
V3Y,591,59,Fraser Health,Fraser Health,18034,8,59
V3Z,591,59,Fraser Health,Fraser Health,29454,8,59
V4A,591,59,Fraser Health,Fraser Health,36295,8,59
V4B,591,59,Fraser Health,Fraser Health,19916,8,59
V4C,591,59,Fraser Health,Fraser Health,44516,8,59
V4E,591,59,Fraser Health,Fraser Health,11501,8,59
V4G,591,59,Fraser Health,Fraser Health,94,8,59
V4K,591,59,Fraser Health,Fraser Health,24202,8,59
V4L,591,59,Fraser Health,Fraser Health,7510,8,59
V4M,591,59,Fraser Health,Fraser Health,15128,8,59
V4N,591,59,Fraser Health,Fraser Health,79044,8,59
V4P,591,59,Fraser Health,Fraser Health,12321,8,59
V4R,591,59,Fraser Health,Fraser Health,15311,8,59
V4S,591,59,Fraser Health,Fraser Health,6454,8,59
V4T,592,59,Interior Health,Interior Health,26766,9,59
V4V,592,59,Interior Health,Interior Health,14457,9,59
V4W,591,59,Fraser Health,Fraser Health,18814,8,59
V4X,591,59,Fraser Health,Fraser Health,12370,8,59
V4Z,591,59,Fraser Health,Fraser Health,4669,8,59
V5A,591,59,Fraser Health,Fraser Health,24127,8,59
V5B,591,59,Fraser Health,Fraser Health,20760,8,59
V5C,591,59,Fraser Health,Fraser Health,30248,8,59
V5E,591,59,Fraser Health,Fraser Health,24568,8,59
V5G,591,59,Fraser Health,Fraser Health,19015,8,59
V5H,591,59,Fraser Health,Fraser Health,39091,8,59
V5J,591,59,Fraser Health,Fraser Health,20249,8,59
V5J,595,59,Vancouver Coastal Health,Vancouver Coastal Health,,12,59
V5K,591,59,Fraser Health,Fraser Health,782,8,59
V5K,595,59,Vancouver Coastal Health,Vancouver Coastal Health,23113,12,59
V5L,595,59,Vancouver Coastal Health,Vancouver Coastal Health,20234,12,59
V5M,591,59,Fraser Health,Fraser Health,489,8,59
V5M,595,59,Vancouver Coastal Health,Vancouver Coastal Health,22202,12,59
V5N,595,59,Vancouver Coastal Health,Vancouver Coastal Health,34120,12,59
V5P,595,59,Vancouver Coastal Health,Vancouver Coastal Health,32323,12,59
V5R,591,59,Fraser Health,Fraser Health,929,8,59
V5R,595,59,Vancouver Coastal Health,Vancouver Coastal Health,44840,12,59
V5S,591,59,Fraser Health,Fraser Health,190,8,59
V5S,595,59,Vancouver Coastal Health,Vancouver Coastal Health,29437,12,59
V5T,595,59,Vancouver Coastal Health,Vancouver Coastal Health,24247,12,59
V5V,595,59,Vancouver Coastal Health,Vancouver Coastal Health,24546,12,59
V5W,595,59,Vancouver Coastal Health,Vancouver Coastal Health,18976,12,59
V5X,595,59,Vancouver Coastal Health,Vancouver Coastal Health,28814,12,59
V5Y,595,59,Vancouver Coastal Health,Vancouver Coastal Health,16740,12,59
V5Z,595,59,Vancouver Coastal Health,Vancouver Coastal Health,22899,12,59
V6A,595,59,Vancouver Coastal Health,Vancouver Coastal Health,17953,12,59
V6B,595,59,Vancouver Coastal Health,Vancouver Coastal Health,31322,12,59
V6C,595,59,Vancouver Coastal Health,Vancouver Coastal Health,2457,12,59
V6E,595,59,Vancouver Coastal Health,Vancouver Coastal Health,27512,12,59
V6G,595,59,Vancouver Coastal Health,Vancouver Coastal Health,25590,12,59
V6H,595,59,Vancouver Coastal Health,Vancouver Coastal Health,17108,12,59
V6J,595,59,Vancouver Coastal Health,Vancouver Coastal Health,23039,12,59
V6K,595,59,Vancouver Coastal Health,Vancouver Coastal Health,25546,12,59
V6L,595,59,Vancouver Coastal Health,Vancouver Coastal Health,10785,12,59
V6M,595,59,Vancouver Coastal Health,Vancouver Coastal Health,15593,12,59
V6N,595,59,Vancouver Coastal Health,Vancouver Coastal Health,13318,12,59
V6P,595,59,Vancouver Coastal Health,Vancouver Coastal Health,31439,12,59
V6R,595,59,Vancouver Coastal Health,Vancouver Coastal Health,18935,12,59
V6S,595,59,Vancouver Coastal Health,Vancouver Coastal Health,13095,12,59
V6T,595,59,Vancouver Coastal Health,Vancouver Coastal Health,12530,12,59
V6V,591,59,Fraser Health,Fraser Health,,8,59
V6V,595,59,Vancouver Coastal Health,Vancouver Coastal Health,11203,12,59
V6W,591,59,Fraser Health,Fraser Health,,8,59
V6W,595,59,Vancouver Coastal Health,Vancouver Coastal Health,1797,12,59
V6X,595,59,Vancouver Coastal Health,Vancouver Coastal Health,33952,12,59
V6Y,595,59,Vancouver Coastal Health,Vancouver Coastal Health,44876,12,59
V6Z,595,59,Vancouver Coastal Health,Vancouver Coastal Health,15577,12,59
V7A,591,59,Fraser Health,Fraser Health,,8,59
V7A,595,59,Vancouver Coastal Health,Vancouver Coastal Health,25463,12,59
V7B,595,59,Vancouver Coastal Health,Vancouver Coastal Health,814,12,59
V7C,595,59,Vancouver Coastal Health,Vancouver Coastal Health,39872,12,59
V7E,591,59,Fraser Health,Fraser Health,,8,59
V7E,595,59,Vancouver Coastal Health,Vancouver Coastal Health,38781,12,59
V7G,595,59,Vancouver Coastal Health,Vancouver Coastal Health,10895,12,59
V7H,595,59,Vancouver Coastal Health,Vancouver Coastal Health,13856,12,59
V7J,591,59,Fraser Health,Fraser Health,,8,59
V7J,595,59,Vancouver Coastal Health,Vancouver Coastal Health,16144,12,59
V7K,595,59,Vancouver Coastal Health,Vancouver Coastal Health,12872,12,59
V7L,595,59,Vancouver Coastal Health,Vancouver Coastal Health,25757,12,59
V7M,595,59,Vancouver Coastal Health,Vancouver Coastal Health,20965,12,59
V7N,595,59,Vancouver Coastal Health,Vancouver Coastal Health,14101,12,59
V7P,595,59,Vancouver Coastal Health,Vancouver Coastal Health,12969,12,59
V7R,595,59,Vancouver Coastal Health,Vancouver Coastal Health,14739,12,59
V7S,595,59,Vancouver Coastal Health,Vancouver Coastal Health,10183,12,59
V7T,595,59,Vancouver Coastal Health,Vancouver Coastal Health,8537,12,59
V7V,595,59,Vancouver Coastal Health,Vancouver Coastal Health,14655,12,59
V7W,595,59,Vancouver Coastal Health,Vancouver Coastal Health,8842,12,59
V7X,595,59,Vancouver Coastal Health,Vancouver Coastal Health,0,12,59
V7Y,595,59,Vancouver Coastal Health,Vancouver Coastal Health,0,12,59
V8A,595,59,Vancouver Coastal Health,Vancouver Coastal Health,18053,12,59
V8B,595,59,Vancouver Coastal Health,Vancouver Coastal Health,10797,12,59
V8C,594,59,Northern Health,Northern Health,8036,11,59
V8G,594,59,Northern Health,Northern Health,18984,11,59
V8J,594,59,Northern Health,Northern Health,12205,11,59
V8K,593,59,Vancouver Island Health,Vancouver Island Health,10557,10,59
V8L,593,59,Vancouver Island Health,Vancouver Island Health,23410,10,59
V8M,593,59,Vancouver Island Health,Vancouver Island Health,16069,10,59
V8N,593,59,Vancouver Island Health,Vancouver Island Health,24622,10,59
V8P,593,59,Vancouver Island Health,Vancouver Island Health,19197,10,59
V8R,593,59,Vancouver Island Health,Vancouver Island Health,23427,10,59
V8S,593,59,Vancouver Island Health,Vancouver Island Health,17788,10,59
V8T,593,59,Vancouver Island Health,Vancouver Island Health,19179,10,59
V8V,593,59,Vancouver Island Health,Vancouver Island Health,25145,10,59
V8W,593,59,Vancouver Island Health,Vancouver Island Health,5614,10,59
V8X,593,59,Vancouver Island Health,Vancouver Island Health,22904,10,59
V8Y,593,59,Vancouver Island Health,Vancouver Island Health,9815,10,59
V8Z,593,59,Vancouver Island Health,Vancouver Island Health,31350,10,59
V9A,593,59,Vancouver Island Health,Vancouver Island Health,37935,10,59
V9B,593,59,Vancouver Island Health,Vancouver Island Health,43473,10,59
V9C,593,59,Vancouver Island Health,Vancouver Island Health,22567,10,59
V9E,593,59,Vancouver Island Health,Vancouver Island Health,5734,10,59
V9G,593,59,Vancouver Island Health,Vancouver Island Health,12366,10,59
V9H,593,59,Vancouver Island Health,Vancouver Island Health,9224,10,59
V9J,593,59,Vancouver Island Health,Vancouver Island Health,8757,10,59
V9K,593,59,Vancouver Island Health,Vancouver Island Health,15881,10,59
V9L,593,59,Vancouver Island Health,Vancouver Island Health,35364,10,59
V9M,593,59,Vancouver Island Health,Vancouver Island Health,17453,10,59
V9N,593,59,Vancouver Island Health,Vancouver Island Health,29576,10,59
V9P,593,59,Vancouver Island Health,Vancouver Island Health,24434,10,59
V9R,593,59,Vancouver Island Health,Vancouver Island Health,28376,10,59
V9S,593,59,Vancouver Island Health,Vancouver Island Health,16532,10,59
V9T,593,59,Vancouver Island Health,Vancouver Island Health,32699,10,59
V9V,593,59,Vancouver Island Health,Vancouver Island Health,11149,10,59
V9W,593,59,Vancouver Island Health,Vancouver Island Health,28384,10,59
V9X,593,59,Vancouver Island Health,Vancouver Island Health,10323,10,59
V9Y,593,59,Vancouver Island Health,Vancouver Island Health,25001,10,59
V9Z,593,59,Vancouver Island Health,Vancouver Island Health,17446,10,59
X0A,6201,62,Nunavut,Nunavut,360,33,62
X0E,6101,61,Northwest Territories,Territoires du Nord-Ouest,3526,34,61
X1A,6101,61,Northwest Territories,Territoires du Nord-Ouest,19241,34,61
Y0A,6001,60,Yukon,Yukon,37,94,60
Y0B,6001,60,Yukon,Yukon,10,94,60
Y1A,6001,60,Yukon,Yukon,24772,94,60
