id,code,eng_name,fre_name,estimated_pop,fk_healthregion_id,fk_province_id
1690,T6A,Edmonton Zone,Edmonton Zone,14633,5,48
1691,T6B,Edmonton Zone,Edmonton Zone,9475,5,48
1692,T6C,Edmonton Zone,Edmonton Zone,20109,5,48
1693,T6E,Edmonton Zone,Edmonton Zone,22590,5,48
1694,T6G,Edmonton Zone,Edmonton Zone,12718,5,48
1695,T6H,Edmonton Zone,Edmonton Zone,29646,5,48
1696,T6J,Edmonton Zone,Edmonton Zone,46814,5,48
1697,T6K,Edmonton Zone,Edmonton Zone,29825,5,48
1698,T6L,Edmonton Zone,Edmonton Zone,51502,5,48
1699,T6M,Edmonton Zone,Edmonton Zone,28491,5,48
1700,T6N,Edmonton Zone,Edmonton Zone,5,5,48
1701,T6P,Edmonton Zone,Edmonton Zone,3028,5,48
1702,T6R,Edmonton Zone,Edmonton Zone,45207,5,48
1703,T6S,Edmonton Zone,Edmonton Zone,239,5,48
1704,T6T,Edmonton Zone,Edmonton Zone,32336,5,48
1705,T6V,Edmonton Zone,Edmonton Zone,19973,5,48
1706,T6W,Edmonton Zone,Edmonton Zone,50722,5,48
1707,T6X,Edmonton Zone,Edmonton Zone,38988,5,48
1708,T7A,Central Zone,Central Zone,7450,4,48
1709,T7E,North Zone,North Zone,13195,6,48
1710,T7N,North Zone,North Zone,4642,6,48
1711,T7P,North Zone,North Zone,5233,6,48
1712,T7S,North Zone,North Zone,10013,6,48
1713,T7V,North Zone,North Zone,9886,6,48
1714,T7X,Edmonton Zone,Edmonton Zone,35822,5,48
1715,T7Y,Edmonton Zone,Edmonton Zone,3127,5,48
1716,T7Z,Edmonton Zone,Edmonton Zone,18817,5,48
1717,T8A,Edmonton Zone,Edmonton Zone,42741,5,48
1718,T8B,Edmonton Zone,Edmonton Zone,4364,5,48
1719,T8C,Edmonton Zone,Edmonton Zone,2521,5,48
1720,T8E,Edmonton Zone,Edmonton Zone,4369,5,48
1721,T8G,Central Zone,Central Zone,0,4,48
1722,T8G,Edmonton Zone,Edmonton Zone,2709,5,48
1723,T8H,Edmonton Zone,Edmonton Zone,28629,5,48
1724,T8L,Central Zone,Central Zone,25,4,48
1725,T8L,Edmonton Zone,Edmonton Zone,24821,5,48
1726,T8N,Edmonton Zone,Edmonton Zone,64615,5,48
1727,T8R,Edmonton Zone,Edmonton Zone,10577,5,48
1728,T8S,North Zone,North Zone,6596,6,48
1729,T8T,Edmonton Zone,Edmonton Zone,1987,5,48
1730,T8V,North Zone,North Zone,33164,6,48
1731,T8W,North Zone,North Zone,20461,6,48
1732,T8X,North Zone,North Zone,16728,6,48
1733,T9A,Central Zone,Central Zone,12365,4,48
1734,T9C,Central Zone,Central Zone,5540,4,48
1735,T9E,Edmonton Zone,Edmonton Zone,30045,5,48
1736,T9G,Edmonton Zone,Edmonton Zone,7307,5,48
1737,T9H,North Zone,North Zone,25891,6,48
1738,T9J,North Zone,North Zone,3630,6,48
1739,T9K,North Zone,North Zone,39704,6,48
1740,T9M,North Zone,North Zone,13131,6,48
1741,T9N,North Zone,North Zone,5120,6,48
1742,T9S,North Zone,North Zone,3612,6,48
1743,T9V,Central Zone,Central Zone,19625,4,48
1744,T9W,Central Zone,Central Zone,6265,4,48
1745,T9X,Central Zone,Central Zone,4079,4,48
1746,V0A,Interior Health,Interior Health,7350,9,59
1747,V0B,Interior Health,Interior Health,21870,9,59
1748,V0C,Northern Health,Northern Health,1798,11,59
1749,V0E,Interior Health,Interior Health,43742,9,59
1750,V0E,Northern Health,Northern Health,43,11,59
1751,V0G,Interior Health,Interior Health,9053,9,59
1752,V0H,Interior Health,Interior Health,42868,9,59
1753,V0J,Northern Health,Northern Health,21989,11,59
1754,V0K,Fraser Health,Fraser Health,161,8,59
1755,V0K,Interior Health,Interior Health,8504,9,59
1756,V0K,Northern Health,Northern Health,280,11,59
1757,V0M,Fraser Health,Fraser Health,8030,8,59
1758,V0N,Vancouver Island Health,Vancouver Island Health,5035,10,59
1759,V0N,Vancouver Coastal Health,Vancouver Coastal Health,46875,12,59
1760,V0P,Vancouver Island Health,Vancouver Island Health,663,10,59
1761,V0R,Vancouver Island Health,Vancouver Island Health,41775,10,59
1762,V0T,Northern Health,Northern Health,51,11,59
1763,V0V,Northern Health,Northern Health,33,11,59
1764,V0X,Fraser Health,Fraser Health,7513,8,59
1765,V0X,Interior Health,Interior Health,4080,9,59
1766,V1A,Interior Health,Interior Health,8545,9,59
1767,V1B,Interior Health,Interior Health,19635,9,59
1768,V1C,Interior Health,Interior Health,24635,9,59
1769,V1E,Interior Health,Interior Health,19486,9,59
1770,V1G,Northern Health,Northern Health,14306,11,59
1771,V1H,Interior Health,Interior Health,12523,9,59
1772,V1J,Northern Health,Northern Health,20175,11,59
1773,V1K,Interior Health,Interior Health,6540,9,59
1774,V1L,Interior Health,Interior Health,17614,9,59
1775,V1M,Fraser Health,Fraser Health,29319,8,59
1776,V1N,Interior Health,Interior Health,12853,9,59
1777,V1P,Interior Health,Interior Health,8262,9,59
1778,V1R,Interior Health,Interior Health,9879,9,59
1779,V1S,Interior Health,Interior Health,11380,9,59
1780,V1T,Interior Health,Interior Health,27833,9,59
1781,V1V,Interior Health,Interior Health,20056,9,59
1782,V1W,Interior Health,Interior Health,35671,9,59
1783,V1X,Interior Health,Interior Health,34138,9,59
1784,V1Y,Interior Health,Interior Health,32746,9,59
1785,V1Z,Interior Health,Interior Health,13880,9,59
1786,V2A,Interior Health,Interior Health,36568,9,59
1787,V2B,Interior Health,Interior Health,39266,9,59
1788,V2C,Interior Health,Interior Health,23861,9,59
1789,V2E,Interior Health,Interior Health,13511,9,59
1790,V2G,Interior Health,Interior Health,18134,9,59
1791,V2G,Northern Health,Northern Health,0,11,59
1792,V2H,Interior Health,Interior Health,6583,9,59
1793,V2J,Northern Health,Northern Health,22214,11,59
1794,V2K,Northern Health,Northern Health,21017,11,59
1795,V2L,Northern Health,Northern Health,9654,11,59
1796,V2M,Northern Health,Northern Health,23307,11,59
1797,V2N,Northern Health,Northern Health,32257,11,59
1798,V2P,Fraser Health,Fraser Health,36137,8,59
1799,V2R,Fraser Health,Fraser Health,47304,8,59
1800,V2S,Fraser Health,Fraser Health,49354,8,59
1801,V2T,Fraser Health,Fraser Health,55567,8,59
1802,V2V,Fraser Health,Fraser Health,34455,8,59
1803,V2W,Fraser Health,Fraser Health,17534,8,59
1804,V2X,Fraser Health,Fraser Health,49359,8,59
1805,V2Y,Fraser Health,Fraser Health,35435,8,59
1806,V2Z,Fraser Health,Fraser Health,15286,8,59
1807,V3A,Fraser Health,Fraser Health,42327,8,59
1808,V3B,Fraser Health,Fraser Health,57757,8,59
1809,V3C,Fraser Health,Fraser Health,38536,8,59
1810,V3E,Fraser Health,Fraser Health,37402,8,59
1811,V3G,Fraser Health,Fraser Health,23515,8,59
1812,V3H,Fraser Health,Fraser Health,37618,8,59
1813,V3J,Fraser Health,Fraser Health,41737,8,59
1814,V3K,Fraser Health,Fraser Health,29697,8,59
1815,V3L,Fraser Health,Fraser Health,26174,8,59
1816,V3M,Fraser Health,Fraser Health,43779,8,59
1817,V3N,Fraser Health,Fraser Health,40893,8,59
1818,V3N,Vancouver Coastal Health,Vancouver Coastal Health,0,12,59
1819,V3R,Fraser Health,Fraser Health,56386,8,59
1820,V3S,Fraser Health,Fraser Health,93475,8,59
1821,V3T,Fraser Health,Fraser Health,37573,8,59
1822,V3V,Fraser Health,Fraser Health,47172,8,59
1823,V3W,Fraser Health,Fraser Health,97099,8,59
1824,V3X,Fraser Health,Fraser Health,29052,8,59
1825,V3Y,Fraser Health,Fraser Health,18034,8,59
1826,V3Z,Fraser Health,Fraser Health,29454,8,59
1827,V4A,Fraser Health,Fraser Health,36295,8,59
1828,V4B,Fraser Health,Fraser Health,19916,8,59
1829,V4C,Fraser Health,Fraser Health,44516,8,59
1830,V4E,Fraser Health,Fraser Health,11501,8,59
1831,V4G,Fraser Health,Fraser Health,94,8,59
1832,V4K,Fraser Health,Fraser Health,24202,8,59
1833,V4L,Fraser Health,Fraser Health,7510,8,59
1834,V4M,Fraser Health,Fraser Health,15128,8,59
1835,V4N,Fraser Health,Fraser Health,79044,8,59
1836,V4P,Fraser Health,Fraser Health,12321,8,59
1837,V4R,Fraser Health,Fraser Health,15311,8,59
1838,V4S,Fraser Health,Fraser Health,6454,8,59
1839,V4T,Interior Health,Interior Health,26766,9,59
1840,V4V,Interior Health,Interior Health,14457,9,59
1841,V4W,Fraser Health,Fraser Health,18814,8,59
1842,V4X,Fraser Health,Fraser Health,12370,8,59
1843,V4Z,Fraser Health,Fraser Health,4669,8,59
1844,V5A,Fraser Health,Fraser Health,24127,8,59
1845,V5B,Fraser Health,Fraser Health,20760,8,59
1846,V5C,Fraser Health,Fraser Health,30248,8,59
1847,V5E,Fraser Health,Fraser Health,24568,8,59
1848,V5G,Fraser Health,Fraser Health,19015,8,59
1849,V5H,Fraser Health,Fraser Health,39091,8,59
1850,V5J,Fraser Health,Fraser Health,20249,8,59
1851,V5J,Vancouver Coastal Health,Vancouver Coastal Health,0,12,59
1852,V5K,Fraser Health,Fraser Health,782,8,59
1853,V5K,Vancouver Coastal Health,Vancouver Coastal Health,23113,12,59
1854,V5L,Vancouver Coastal Health,Vancouver Coastal Health,20234,12,59
1855,V5M,Fraser Health,Fraser Health,489,8,59
1856,V5M,Vancouver Coastal Health,Vancouver Coastal Health,22202,12,59
1857,V5N,Vancouver Coastal Health,Vancouver Coastal Health,34120,12,59
1858,V5P,Vancouver Coastal Health,Vancouver Coastal Health,32323,12,59
1859,V5R,Fraser Health,Fraser Health,929,8,59
1860,V5R,Vancouver Coastal Health,Vancouver Coastal Health,44840,12,59
1861,V5S,Fraser Health,Fraser Health,190,8,59
1862,V5S,Vancouver Coastal Health,Vancouver Coastal Health,29437,12,59
1863,V5T,Vancouver Coastal Health,Vancouver Coastal Health,24247,12,59
1864,V5V,Vancouver Coastal Health,Vancouver Coastal Health,24546,12,59
1865,V5W,Vancouver Coastal Health,Vancouver Coastal Health,18976,12,59
1866,V5X,Vancouver Coastal Health,Vancouver Coastal Health,28814,12,59
1867,V5Y,Vancouver Coastal Health,Vancouver Coastal Health,16740,12,59
1868,V5Z,Vancouver Coastal Health,Vancouver Coastal Health,22899,12,59
1869,V6A,Vancouver Coastal Health,Vancouver Coastal Health,17953,12,59
1870,V6B,Vancouver Coastal Health,Vancouver Coastal Health,31322,12,59
1871,V6C,Vancouver Coastal Health,Vancouver Coastal Health,2457,12,59
1872,V6E,Vancouver Coastal Health,Vancouver Coastal Health,27512,12,59
1873,V6G,Vancouver Coastal Health,Vancouver Coastal Health,25590,12,59
1874,V6H,Vancouver Coastal Health,Vancouver Coastal Health,17108,12,59
1875,V6J,Vancouver Coastal Health,Vancouver Coastal Health,23039,12,59
1876,V6K,Vancouver Coastal Health,Vancouver Coastal Health,25546,12,59
1877,V6L,Vancouver Coastal Health,Vancouver Coastal Health,10785,12,59
1878,V6M,Vancouver Coastal Health,Vancouver Coastal Health,15593,12,59
1879,V6N,Vancouver Coastal Health,Vancouver Coastal Health,13318,12,59
1880,V6P,Vancouver Coastal Health,Vancouver Coastal Health,31439,12,59
1881,V6R,Vancouver Coastal Health,Vancouver Coastal Health,18935,12,59
1882,V6S,Vancouver Coastal Health,Vancouver Coastal Health,13095,12,59
1883,V6T,Vancouver Coastal Health,Vancouver Coastal Health,12530,12,59
1884,V6V,Fraser Health,Fraser Health,0,8,59
1885,V6V,Vancouver Coastal Health,Vancouver Coastal Health,11203,12,59
1886,V6W,Fraser Health,Fraser Health,0,8,59
1887,V6W,Vancouver Coastal Health,Vancouver Coastal Health,1797,12,59
1888,V6X,Vancouver Coastal Health,Vancouver Coastal Health,33952,12,59
1889,V6Y,Vancouver Coastal Health,Vancouver Coastal Health,44876,12,59
1890,V6Z,Vancouver Coastal Health,Vancouver Coastal Health,15577,12,59
1891,V7A,Fraser Health,Fraser Health,0,8,59
1892,V7A,Vancouver Coastal Health,Vancouver Coastal Health,25463,12,59
1893,V7B,Vancouver Coastal Health,Vancouver Coastal Health,814,12,59
1894,V7C,Vancouver Coastal Health,Vancouver Coastal Health,39872,12,59
1895,V7E,Fraser Health,Fraser Health,0,8,59
1896,V7E,Vancouver Coastal Health,Vancouver Coastal Health,38781,12,59
1897,V7G,Vancouver Coastal Health,Vancouver Coastal Health,10895,12,59
1898,V7H,Vancouver Coastal Health,Vancouver Coastal Health,13856,12,59
1899,V7J,Fraser Health,Fraser Health,0,8,59
1900,V7J,Vancouver Coastal Health,Vancouver Coastal Health,16144,12,59
1901,V7K,Vancouver Coastal Health,Vancouver Coastal Health,12872,12,59
1902,V7L,Vancouver Coastal Health,Vancouver Coastal Health,25757,12,59
1903,V7M,Vancouver Coastal Health,Vancouver Coastal Health,20965,12,59
1904,V7N,Vancouver Coastal Health,Vancouver Coastal Health,14101,12,59
1905,V7P,Vancouver Coastal Health,Vancouver Coastal Health,12969,12,59
1906,V7R,Vancouver Coastal Health,Vancouver Coastal Health,14739,12,59
1907,V7S,Vancouver Coastal Health,Vancouver Coastal Health,10183,12,59
1908,V7T,Vancouver Coastal Health,Vancouver Coastal Health,8537,12,59
1909,V7V,Vancouver Coastal Health,Vancouver Coastal Health,14655,12,59
1910,V7W,Vancouver Coastal Health,Vancouver Coastal Health,8842,12,59
1911,V7X,Vancouver Coastal Health,Vancouver Coastal Health,0,12,59
1912,V7Y,Vancouver Coastal Health,Vancouver Coastal Health,0,12,59
1913,V8A,Vancouver Coastal Health,Vancouver Coastal Health,18053,12,59
1914,V8B,Vancouver Coastal Health,Vancouver Coastal Health,10797,12,59
1915,V8C,Northern Health,Northern Health,8036,11,59
1916,V8G,Northern Health,Northern Health,18984,11,59
1917,V8J,Northern Health,Northern Health,12205,11,59
1918,V8K,Vancouver Island Health,Vancouver Island Health,10557,10,59
1919,V8L,Vancouver Island Health,Vancouver Island Health,23410,10,59
1920,V8M,Vancouver Island Health,Vancouver Island Health,16069,10,59
1921,V8N,Vancouver Island Health,Vancouver Island Health,24622,10,59
1922,V8P,Vancouver Island Health,Vancouver Island Health,19197,10,59
1923,V8R,Vancouver Island Health,Vancouver Island Health,23427,10,59
1924,V8S,Vancouver Island Health,Vancouver Island Health,17788,10,59
1925,V8T,Vancouver Island Health,Vancouver Island Health,19179,10,59
1926,V8V,Vancouver Island Health,Vancouver Island Health,25145,10,59
1927,V8W,Vancouver Island Health,Vancouver Island Health,5614,10,59
1928,V8X,Vancouver Island Health,Vancouver Island Health,22904,10,59
1929,V8Y,Vancouver Island Health,Vancouver Island Health,9815,10,59
1930,V8Z,Vancouver Island Health,Vancouver Island Health,31350,10,59
1931,V9A,Vancouver Island Health,Vancouver Island Health,37935,10,59
1932,V9B,Vancouver Island Health,Vancouver Island Health,43473,10,59
1933,V9C,Vancouver Island Health,Vancouver Island Health,22567,10,59
1934,V9E,Vancouver Island Health,Vancouver Island Health,5734,10,59
1935,V9G,Vancouver Island Health,Vancouver Island Health,12366,10,59
1936,V9H,Vancouver Island Health,Vancouver Island Health,9224,10,59
1937,V9J,Vancouver Island Health,Vancouver Island Health,8757,10,59
1938,V9K,Vancouver Island Health,Vancouver Island Health,15881,10,59
1939,V9L,Vancouver Island Health,Vancouver Island Health,35364,10,59
1940,V9M,Vancouver Island Health,Vancouver Island Health,17453,10,59
1941,V9N,Vancouver Island Health,Vancouver Island Health,29576,10,59
1942,V9P,Vancouver Island Health,Vancouver Island Health,24434,10,59
1943,V9R,Vancouver Island Health,Vancouver Island Health,28376,10,59
1944,V9S,Vancouver Island Health,Vancouver Island Health,16532,10,59
1945,V9T,Vancouver Island Health,Vancouver Island Health,32699,10,59
1946,V9V,Vancouver Island Health,Vancouver Island Health,11149,10,59
1947,V9W,Vancouver Island Health,Vancouver Island Health,28384,10,59
1948,V9X,Vancouver Island Health,Vancouver Island Health,10323,10,59
1949,V9Y,Vancouver Island Health,Vancouver Island Health,25001,10,59
1950,V9Z,Vancouver Island Health,Vancouver Island Health,17446,10,59
1951,X0A,Nunavut,Nunavut,360,33,62
1952,X0E,Northwest Territories,Territoires du Nord-Ouest,3526,34,61
1953,X1A,Northwest Territories,Territoires du Nord-Ouest,19241,34,61
1954,Y0A,Yukon,Yukon,37,94,60
1955,Y0B,Yukon,Yukon,10,94,60
1956,Y1A,Yukon,Yukon,24772,94,60
